country,year,gdp,pop,unemp
MX,2005,982.737828708375,106.005203,3.55999994277954
MX,2006,1026.91265960472,107.560153,3.5699999332428
MX,2007,1050.44380573282,109.170502,3.63000011444092
MX,2008,1062.45651919232,110.815271,3.86999988555908
MY,2005,204.863376680625,25.690611,3.52999997138977
MY,2006,216.30468296484,26.201961,3.3199999332428
MY,2007,229.92925189575695,26.72037,3.23000001907349
MY,2008,241.038904255161,27.236006,3.33999991416931
MZ,2005,7.73297211284817,20.493925,3.00999999046326
MZ,2006,8.48263535787782,21.08011,2.97000002861023
MZ,2007,9.13832154571698,21.673316,2.94000005722046
MZ,2008,9.80704155714656,22.276596,2.95000004768372
NA,2005,9.14811069401505,1.93832,21.9799995422363
NA,2006,9.79517259994898,1.971317,21.7600002288818
NA,2007,10.3215694964291,2.006514,21.5599994659424
NA,2008,10.595071681486798,2.043394,21.4799995422363
NC,2005,NA,0.23225,15.9200000762939
NC,2006,NA,0.23575,15.5900001525879
NC,2007,NA,0.23925,15.2600002288818
NC,2008,NA,0.24275,14.789999961853
NE,2005,6.024873704156709,13.624467,3.09999990463257
NE,2006,6.3822119744264,14.143971,2.32999992370605
NE,2007,6.5827872872207696,14.685399,1.70000004768372
NE,2008,7.091729840230039,15.250908,1.22000002861023
NG,2005,256.649465356273,138.865016,3.76999998092651
NG,2006,272.200955002138,142.538308,3.69000005722046
NG,2007,290.142074789495,146.339977,3.61999988555908
NG,2008,309.768656455714,150.269623,3.58999991416931
NI,2005,7.66288182765671,5.43869,5.36999988555908
NI,2006,7.98106944659494,5.513763,5.30999994277954
NI,2007,8.386173966208709,5.590055,4.8899998664856
NI,2008,8.67428709438229,5.667432,6.19999980926514
NL,2005,790.499800786484,16.319868,5.86999988555908
NL,2006,817.858911574005,16.346101,5
NL,2007,848.715440349521,16.381696,4.15000009536743
NL,2008,867.135322468553,16.445593,3.65000009536743
NO,2005,408.849736694053,4.623291,4.38000011444092
NO,2006,418.66127514764503,4.660677,3.40000009536743
NO,2007,431.197048129248,4.709153,2.49000000953674
NO,2008,433.251184624934,4.768212,2.54999995231628
NP,2005,12.8775630747127,25.7445,1.55999994277954
NP,2006,13.3108434662677,26.066693,1.47000002861023
NP,2007,13.7649509143225,26.382581,1.37999999523163
NP,2008,14.605251495759,26.666576,1.33000004291534
NR,2005,0.039240729322646,0.009849,NA
NR,2006,0.0416189553422003,0.009828,NA
NR,2007,0.0321060512639831,0.009842,NA
NR,2008,0.039240729322646,0.009891,NA
NZ,2005,137.814039157927,4.1339,3.80999994277954
NZ,2006,141.73691181543,4.1846,3.85999989509583
NZ,2007,146.08855836543702,4.2238,3.66000008583069
NZ,2008,144.58376249478,4.2598,4.17000007629395
OM,2005,44.2785354603246,2.511251,3.79999995231628
OM,2006,46.657129142472,2.580758,3.94000005722046
OM,2007,48.7346237370908,2.657158,4.07999992370605
OM,2008,52.7309008856398,2.750963,4.1399998664856
PA,2005,20.556984394785,3.330217,3.71000003814697
PA,2006,22.3356704001133,3.391666,3.60999989509583
PA,2007,25.0123738786907,3.453675,3.51999998092651
PA,2008,27.4775071183623,3.516204,3.48000001907349
PE,2005,105.785554389544,27.866145,4.8600001335144
PE,2006,113.750041982731,28.102056,4.26000022888184
PE,2007,123.439711646329,28.333052,3.92000007629395
PE,2008,134.705521240862,28.562317,3.8199999332428
PF,2005,NA,0.25878,11.6199998855591
PF,2006,NA,0.26101,11.6899995803833
PF,2007,NA,0.262721,11.7399997711182
PF,2008,NA,0.264061,11.8199996948242
PG,2005,10.6928444945256,6.494903,2.41000008583069
PG,2006,11.2713213891578,6.646895,2.25
PG,2007,12.1521964978214,6.808514,2.10999989509583
PG,2008,12.1161703760499,6.976201,2
PH,2005,163.47630750303202,86.32625,3.79999995231628
PH,2006,172.167389414077,87.888675,4.05000019073486
PH,2007,183.39148348433,89.405482,3.4300000667572
PH,2008,191.358903202926,90.901965,3.72000002861023
PK,2005,150.180774567711,160.304008,0.610000014305115
PK,2006,159.039915093281,164.022627,0.579999983310699
PK,2007,166.726023587507,167.808105,0.400000005960464
PK,2008,169.562709265155,171.648986,0.419999986886978
PL,2005,379.900441083806,38.165445,17.75
PL,2006,403.19268397837703,38.141267,13.8400001525879
PL,2007,431.664312008755,38.12056,9.60000038146973
PL,2008,449.794050343249,38.125759,7.11999988555908
PR,2005,105.342118804957,3.821362,11.3500003814697
PR,2006,103.857412208889,3.805214,11.0100002288818
PR,2007,102.649751271359,3.782995,10.9300003051758
PR,2008,100.75675205085,3.760866,11.4799995422363
PS,2005,7.63528460892947,3.320396,20.0200004577637
PS,2006,7.5591947141413405,3.406334,19.0100002288818
PS,2007,7.84555829062297,3.494496,18.2800006866455
PS,2008,8.42841911499314,3.591977,22.9099998474121
PT,2005,230.94920292726096,10.50333,7.57999992370605
PT,2006,234.702206404714,10.522288,7.65000009536743
PT,2007,240.585204138036,10.542964,7.96000003814697
PT,2008,241.353267410255,10.558177,7.55000019073486
PW,2005,0.207487555032911,0.019781,NA
PW,2006,0.206645875301275,0.01954,NA
PW,2007,0.210822506466282,0.019158,NA
PW,2008,0.198632922241884,0.018704,NA
PY,2005,20.8912966892966,5.824096,4.82999992370605
PY,2006,21.8955658042224,5.913209,5.28000020980835
PY,2007,23.0826608078578,5.998427,4.71000003814697
PY,2008,24.5505150909269,6.081296,4.42000007629395
QA,2005,53.3523709522569,0.865416,0.769999980926514
QA,2006,67.3148175041319,1.022711,0.870000004768372
QA,2007,79.42182955018009,1.218434,0.519999980926514
QA,2008,93.4505491906149,1.436665,0.310000002384186
RO,2005,144.652472925674,21.319685,7.17000007629395
RO,2006,156.26634669362602,21.19376,7.26999998092651
RO,2007,167.570353781434,20.882982,6.40999984741211
RO,2008,183.16690944759,20.537875,5.78999996185303
RS,2005,36.1088635435274,7.440769,20.8500003814697
RS,2006,37.95322851571379,7.411569,20.8500003814697
RS,2007,40.3972363646127,7.381579,18.0599994659424
RS,2008,42.681933020219,7.350222,13.710000038147
RU,2005,1281.5226971216398,143.518814,7.11999988555908
RU,2006,1386.6084329896498,143.049637,7.05999994277954
RU,2007,1504.46984152942,142.805114,6
RU,2008,1582.70181088997,142.742366,6.21000003814697
RW,2005,4.10914677202874,8.840215,0.930000007152557
RW,2006,4.48830094463589,9.043337,0.899999976158142
RW,2007,4.8309055772073695,9.273757,0.879999995231628
RW,2008,5.37009469938151,9.524534,0.879999995231628
SA,2005,461.601802003856,23.816183,6.05000019073486
SA,2006,474.473116917565,24.49831,6.25
SA,2007,483.237253411601,25.184597,5.73000001907349
SA,2008,513.43848360359,25.888541,5.07999992370605
SB,2005,0.655932852342192,0.469918,2.04999995231628
SB,2006,0.68783168026608,0.481078,1.96000003814697
SB,2007,0.718463005093654,0.492132,1.87999999523163
SB,2008,0.76018498201397,0.50336,1.85000002384186
SC,2005,0.783031253312258,0.082858,NA
SC,2006,0.856684174335502,0.0846,NA
SC,2007,0.9459629682345132,0.085033,NA
SC,2008,0.925654158746992,0.086956,NA
SD,2005,41.1509764452704,30.949516,15.2799997329712
SD,2006,45.2925374604393,31.661823,15.0699996948242
SD,2007,50.511102878462,32.360621,14.8800001144409
SD,2008,54.4519606048376,33.060837,14.8000001907349
SE,2005,453.90011190639,9.029572,7.48999977111816
SE,2006,475.06444627573,9.080505,7.07000017166138
SE,2007,491.4029661620819,9.148092,6.15999984741211
SE,2008,489.188904610127,9.219637,6.23999977111816
SG,2005,172.757877474653,4.265762,5.59000015258789
SG,2006,188.314972645788,4.401365,4.48000001907349
SG,2007,205.30499996321305,4.588599,3.90000009536743
SG,2008,209.140601456434,4.839396,3.96000003814697
SI,2005,43.897124009269895,2.000474,6.51000022888184
SI,2006,46.4196269828109,2.006868,5.94999980926514
SI,2007,49.6597915678536,2.018122,4.82000017166138
SI,2008,51.402771549555496,2.021316,4.36999988555908
SK,2005,71.07171234773061,5.372807,16.2600002288818
SK,2006,77.1079590916251,5.373054,13.3699998855591
SK,2007,85.4603154526891,5.374622,11.1400003433228
SK,2008,90.2246309233856,5.379233,9.51000022888184
SL,2005,1.99792659451644,5.645624,3.5
SL,2006,2.0823173012292298,5.829237,3.53999996185303
SL,2007,2.25011345189349,5.989633,3.57999992370605
SL,2008,2.37158099356644,6.133603,3.67000007629395
SM,2005,2.00551138579789,0.029324,NA
SM,2006,2.0823241477887597,0.0297,NA
SM,2007,2.2303632890802496,0.030063,NA
SM,2008,2.21919052369976,0.030434,NA
SN,2005,13.720826684959,11.090116,8.92000007629395
SN,2006,14.0585744732241,11.382268,10.0299997329712
SN,2007,14.7528550764267,11.68708,9.89000034332275
SN,2008,15.3512863087731,12.004701,9.85000038146973
SO,2005,NA,10.446863,13.3900003433228
SO,2006,NA,10.763905,13.1899995803833
SO,2007,NA,11.080121,13.0200004577637
SO,2008,NA,11.397188,12.9399995803833
SR,2005,3.48176194721918,0.499461,9.27999973297119
SR,2006,3.68347934330695,0.505292,9
SR,2007,3.8717599408524297,0.511181,8.73999977111816
SR,2008,4.03218269488354,0.517122,8.5600004196167
SS,2005,NA,7.535932,12.5799999237061
SS,2006,NA,7.907406,12.3900003433228
SS,2007,NA,8.315139,12.2200002670288
SS,2008,13.1773365845164,8.736939,12.1499996185303
ST,2005,0.147663429879843,0.157472,16.4699993133545
ST,2006,0.16112389966785698,0.161681,16.6499996185303
ST,2007,0.166366235163396,0.1663,15.8900003433228
ST,2008,0.179985264743618,0.17112,15.2600002288818
SV,2005,16.9263301904564,6.052123,7.21999979019165
SV,2006,17.661423001869498,6.079399,6.57000017166138
SV,2007,17.9900277550041,6.10581,6.40999984741211
SV,2008,18.4525237874334,6.131764,5.88000011444092
SX,2005,NA,0.033011,NA
SX,2006,NA,0.033441,NA
SX,2007,NA,0.033811,NA
SX,2008,NA,0.033964,NA
SY,2005,NA,18.361176,8.89999961853027
SY,2006,NA,19.059258,8.17000007629395
SY,2007,NA,19.878254,8.42000007629395
SY,2008,NA,20.664038,10.9399995803833
SZ,2005,3.77287753649371,1.030579,27.4699993133545
SZ,2006,3.99895465306762,1.036092,27.8500003814697
SZ,2007,4.17632331107987,1.042652,28.2399997711182
SZ,2008,4.21063865265064,1.049945,27.4500007629395
TC,2005,NA,0.02818,NA
TC,2006,NA,0.029391,NA
TC,2007,NA,0.030385,NA
TC,2008,NA,0.031202,NA
TD,2005,8.41612344017727,10.096633,1.28999996185303
TD,2006,8.47068197149925,10.457124,1.27999997138977
TD,2007,8.747800296525659,10.818024,1.28999996185303
TD,2008,9.01484365541119,11.183588,1.32000005245209
TG,2005,2.9012560296952903,5.61164,4.3600001335144
TG,2006,2.97814314694463,5.76288,4.23000001907349
TG,2007,2.94314637961226,5.920359,3.59999990463257
TG,2008,3.0627044266491197,6.08342,3.07999992370605
TH,2005,283.767576325108,65.416189,1.35000002384186
TH,2006,297.86461289105904,65.812536,1.22000002861023
TH,2007,314.054006434033,66.182067,1.17999994754791
TH,2008,319.47363280724596,66.530984,1.17999994754791
TJ,2005,4.09567010181338,6.789321,12.9399995803833
TJ,2006,4.38435172673187,6.922587,12.3800001144409
TJ,2007,4.72458352823963,7.062672,11.8400001525879
TJ,2008,5.09832310353507,7.20993,11.4300003051758
TL,2005,0.622379554316273,0.995135,3.29999995231628
TL,2006,0.59682363088475,1.016432,3.22000002861023
TL,2007,0.657871671554352,1.036392,3.14000010490417
TL,2008,0.732447776450852,1.055431,3.10999989509583
TM,2005,13.7882696245549,4.754646,7.26000022888184
TM,2006,15.301298963195,4.810109,6.40000009536743
TM,2007,16.993515438403602,4.870141,5.6100001335144
TM,2008,19.4915622078489,4.935767,4.94000005722046
TN,2005,35.2795435936845,10.106771,12.8699998855591
TN,2006,37.1296717199944,10.201214,12.5100002288818
TN,2007,39.6209317451446,10.304726,12.3699998855591
TN,2008,41.2999784127428,10.414433,12.4399995803833
TO,2005,0.366019490883553,0.100905,2.11999988555908
TO,2006,0.365475456631414,0.101706,1.0900000333786
TO,2007,0.366466243384456,0.102581,1.19000005722046
TO,2008,0.38387401167651897,0.103379,1.30999994277954
TR,2005,664.762711153286,67.903469,10.6400003433228
TR,2006,710.950345122301,68.75681,8.72000026702881
TR,2007,746.8071821192159,69.581848,8.86999988555908
TR,2008,752.893844151316,70.418604,9.71000003814697
TT,2005,18.2936965914406,1.296502,3.89000010490417
TT,2006,20.7099387582907,1.302561,4.03000020980835
TT,2007,21.6945326757935,1.308451,4.17000007629395
TT,2008,22.4303541844732,1.314443,4.21999979019165
TV,2005,0.0291857272412158,0.01,NA
TV,2006,0.0298099919476302,0.01012,NA
TV,2007,0.0317030948255095,0.010221,NA
TV,2008,0.03423403560024839,0.010314,NA
TZ,2005,23.7912083013288,38.45032,3.30999994277954
TZ,2006,25.3453026989994,39.548663,3.29999995231628
TZ,2007,27.0608084341856,40.681414,2.92000007629395
TZ,2008,28.5995988073756,41.853944,2.60999989509583
UA,2005,129.940465635033,47.105171,7.17999982833862
UA,2006,139.607929641793,46.787786,6.80999994277954
UA,2007,150.209086270689,46.509355,6.34999990463257
UA,2008,153.669941036719,46.258189,6.3600001335144
UG,2005,18.029789369519506,27.684585,1.89999997615814
UG,2006,19.9742560663789,28.571475,2.21000003814697
UG,2007,21.654575570128,29.486338,2.52999997138977
UG,2008,23.5404188318147,30.431736,2.92000007629395
US,2005,14332.4996048474,295.516599,5.07999992370605
US,2006,14741.688498216,298.379912,4.61999988555908
US,2007,15018.2678498384,301.231207,4.61999988555908
US,2008,14997.7559290078,304.093966,5.78000020980835
UY,2005,30.157445137573198,3.321803,12.0100002288818
UY,2006,31.393471352368906,3.325401,10.8400001525879
UY,2007,33.4470786869105,3.331749,9.39999961853027
UY,2008,35.847289438373004,3.340221,8.02999973297119
UZ,2005,31.3067845686886,26.167,6.82999992370605
UZ,2006,33.639584098170296,26.48825,5.8600001335144
UZ,2007,36.8262636843347,26.868,4.98999977111816
UZ,2008,40.151366329020206,27.3028,4.8899998664856
VC,2005,0.6368579723276729,0.108614,20.0100002288818
VC,2006,0.685821912100613,0.108603,19.5499992370605
VC,2007,0.708745921628982,0.108518,19.1100006103516
VC,2008,0.7199758008396321,0.108393,18.7900009155273
VE,2005,327.782821536693,26.432447,10.6599998474121
VE,2006,360.142030430877,26.850194,8.60999965667725
VE,2007,391.6673468848661,27.24761,7.28000020980835
VE,2008,412.338978104743,27.635832,6.25
VG,2005,NA,0.023107,NA
VG,2006,NA,0.024023,NA
VG,2007,NA,0.025047,NA
VG,2008,NA,0.026097,NA
VI,2005,4.23259679320915,0.108454,7.07000017166138
VI,2006,4.38606295684981,0.108371,7.21999979019165
VI,2007,4.56306059891536,0.108339,7.38000011444092
VI,2008,4.6060311247347405,0.108399,7.42999982833862
VN,2005,85.3518030304192,83.832661,2.13000011444092
VN,2006,91.3076132769669,84.61754,2.07999992370605
VN,2007,97.81739365974808,85.419591,2.02999997138977
VN,2008,103.355590690416,86.243413,1.79999995231628
VU,2005,0.549652584773368,0.209282,4.6100001335144
VU,2006,0.596181554777833,0.21437,4.46999979019165
VU,2007,0.627025086554647,0.219472,4.3600001335144
VU,2008,0.667458933182145,0.224704,4.30999994277954
WS,2005,0.633126600627264,0.179727,5.19999980926514
WS,2006,0.64559164994901,0.180876,5.17000007629395
WS,2007,0.686410116861272,0.182046,5.15000009536743
WS,2008,0.69333659729968,0.183263,5.17999982833862
YE,2005,25.0021774605819,20.107409,12.1700000762939
YE,2006,25.7948488348019,20.687646,12.1300001144409
YE,2007,26.655991279524,21.282515,12.1000003814697
YE,2008,27.6282870793955,21.892146,12.1700000762939
ZA,2005,322.22818369962704,47.880601,29.1200008392334
ZA,2006,340.285199108368,48.489459,28.3400001525879
ZA,2007,358.526105165636,49.119759,26.5400009155273
ZA,2008,369.966840760721,49.779471,22.4099998474121
ZM,2005,13.3505127681307,11.856247,15.8999996185303
ZM,2006,14.4056965041379,12.173514,12.8699998855591
ZM,2007,15.6089231202185,12.502958,10.1999998092651
ZM,2008,16.8223445414938,12.84853,7.92999982833862
ZW,2005,11.7296958627806,12.076699,4.48000001907349
ZW,2006,11.3236730044172,12.155491,4.51999998092651
ZW,2007,10.9099822171408,12.255922,4.57000017166138
ZW,2008,8.98230331946873,12.379549,4.67000007629395
